Date,Actual Price,Predicted Price (run 1),Predicted Price (run 2),Predicted Price (run 3),Predicted Price (run 4),Predicted Price (run 5),Predicted Price (run 6)
2023/02/13,349.5,361.795,361.775,366.625,362.377,366.702,361.817
2023/02/14,357.549988,350.869,351.417,356.104,351.567,356.688,351.153
2023/02/15,356.630005,356.239,355.288,360.353,355.484,360.845,355.344
2023/02/16,355,357.527,356.167,361.506,356.599,361.581,356.436
2023/02/17,347.910004,355.489,355.312,360.318,355.535,360.471,355.243
2023/02/21,342.850006,349.538,349.292,354.379,349.449,354.6,349.099
2023/02/22,337.5,344.264,343.551,348.845,343.59,349.122,343.328
2023/02/23,331.230011,339.2,337.902,343.546,337.883,343.726,337.745
2023/02/24,319.299988,333.235,331.694,337.603,331.525,337.67,331.481
2023/02/27,323.869995,322.638,320.902,327.142,320.51,327.109,320.506
2023/02/28,323.700012,323.698,321.631,328.014,320.994,327.84,321.182
2023/03/01,321.549988,325.249,322.743,329.374,322.184,328.78,322.349
2023/03/02,310.959991,323.458,321.756,328.217,321.036,327.477,321.031
2023/03/03,315.450012,314.602,313.196,319.739,312.303,318.993,312.142
2023/03/06,317,315.459,313.706,320.372,312.652,319.56,312.648
2023/03/07,312.679993,318.154,315.698,322.644,314.746,321.506,314.848
2023/03/08,309.290009,315.085,313.175,320.038,312.053,318.816,312.117
2023/03/09,312.079987,311.082,309.513,316.345,308.15,315.161,308.234
2023/03/10,297.899994,312.429,310.445,317.4,308.991,316.127,309.217
2023/03/13,287.339996,302.569,300.273,307.508,298.69,306.208,298.917
2023/03/14,295.970001,290.671,288.477,295.939,286.47,294.732,286.824
2023/03/15,292.51001,294.509,291.269,299.13,289.142,297.673,289.919
2023/03/16,304.75,295.137,291.213,299.368,289.117,297.544,289.993
2023/03/17,310.059998,303.333,300.519,308.245,298.255,306.244,299.113
2023/03/20,299.790009,310.544,308.228,315.68,306.102,313.519,306.7
2023/03/21,306.320007,303.964,302.515,309.65,300.272,307.758,300.524
2023/03/22,306.309998,305.565,304.279,311.309,301.949,309.591,302.237
2023/03/23,304.679993,307.467,305.08,312.445,302.964,310.619,303.393
2023/03/24,320.630005,306.167,303.95,311.269,301.732,309.503,302.27
2023/03/27,327.549988,317.579,315.597,322.69,313.412,320.839,314.076
2023/03/28,326.059998,327.057,325.187,332.053,323.263,330.07,323.796
2023/03/29,326.290009,327.112,326.478,332.786,324.483,331.147,324.79
2023/03/30,340.269989,326.46,326.089,332.182,324.074,330.921,324.332
2023/03/31,340.049988,337.512,336.478,342.555,334.74,341.305,335.06
2023/04/03,341.829987,340.584,339.457,345.496,338.024,344.254,338.302
2023/04/04,348.48999,341.342,341.174,346.784,339.648,345.905,339.885
2023/04/05,345.299988,347.026,346.579,352.107,345.239,351.363,345.464
2023/04/06,339.339996,346.029,345.381,350.923,344.234,350.314,344.444
2023/04/10,335.269989,340.351,339.933,345.417,338.709,345.14,338.977
2023/04/11,343.450012,336.017,334.995,340.72,333.771,340.599,334.166
2023/04/12,340.809998,342.038,340.409,346.258,339.305,346.03,339.783
2023/04/13,339.98999,342.006,340.453,346.359,339.564,345.957,339.901
2023/04/14,342.940002,340.53,339.822,345.445,338.847,345.192,339.015
2023/04/17,338,342.9,341.981,347.617,341.153,347.352,341.212
2023/04/18,335,339.807,338.72,344.473,338.047,344.176,338.009
2023/04/19,324.209991,336.181,335.251,341.019,334.519,340.818,334.485
2023/04/20,320.390015,327.175,325.778,331.886,325.024,331.69,325.044
2023/04/21,323,321.835,320.027,326.398,319.086,326.188,319.276
2023/04/24,330.200012,323.4,320.956,327.605,320.005,327.14,320.352
2023/04/25,328.5,329.94,327.668,334.241,326.765,333.46,327.078
2023/04/26,321.359985,330.225,328.749,335.092,327.867,334.179,327.917
2023/04/27,324.299988,323.938,323.124,329.298,322.093,328.542,321.952
2023/04/28,325.23999,324.489,323.264,329.542,322.196,328.816,322.138
2023/05/01,329.440002,326.201,324.283,330.812,323.349,329.891,323.396
2023/05/02,325,329.526,327.972,334.367,326.994,333.358,327.08
2023/05/03,317.549988,326.857,325.622,331.95,324.586,330.962,324.623
2023/05/04,319.01001,319.82,318.734,325.069,317.481,324.259,317.552
2023/05/05,323.609985,319.228,317.555,324.092,316.194,323.291,316.463
2023/05/08,322.98999,323.509,321.256,327.969,319.965,326.956,320.377
2023/05/09,330.670013,324.166,322.314,328.92,320.995,327.816,321.352
2023/05/10,335.209991,329.756,328.537,334.832,327.168,333.738,327.433
2023/05/11,334.980011,335.151,334.014,340.168,332.825,339.008,332.933
2023/05/12,344.76001,335.754,335.11,341.025,333.963,340.002,333.932
2023/05/15,340.619995,343.109,342.665,348.347,341.611,347.42,341.545
