Date,Actual Price,Predicted Price (run 1),Predicted Price (run 2),Predicted Price (run 3),Predicted Price (run 4),Predicted Price (run 5),Predicted Price (run 6)
2022/11/10,72.59999847,71.75283,71.753204,72.61277,72.1252,71.858,72.1994
2022/11/11,73.75,72.36255,72.39034,73.207054,72.7158,72.4599,72.7994
2022/11/14,74.36000061,73.40755,73.458374,74.234665,73.7563,73.4993,73.8447
2022/11/15,74.59999847,74.079865,74.15742,74.87439,74.4526,74.1861,74.5562
2022/11/16,74.11000061,74.38979,74.48061,75.18036,74.7777,74.5109,74.9083
2022/11/17,73.40000153,74.04583,74.117615,74.85348,74.456,74.1811,74.5989
2022/11/18,74.16000366,73.42958,73.466805,74.26056,73.8372,73.5604,73.9856
2022/11/21,74.09999847,73.96493,73.969696,74.81651,74.3157,74.0455,74.4672
2022/11/22,75.29000092,73.982796,73.97896,74.79687,74.342,74.0495,74.4884
2022/11/23,75.90000153,74.98127,75.00112,75.771164,75.2772,75.012,75.4631
2022/11/25,73.88999939,75.62902,75.65793,76.39704,75.9435,75.6646,76.13
2022/11/28,74.56999969,74.0609,74.098465,74.8073,74.4475,74.1601,74.6453
2022/11/29,74.25,74.45057,74.45307,75.27087,74.756,74.5171,74.9628
2022/11/30,73.77999878,74.22169,74.17803,75.04602,74.5816,74.2915,74.7214
2022/12/01,74.43000031,73.80035,73.77754,74.583664,74.1446,73.8692,74.3011
2022/12/02,74.69999695,74.27848,74.25364,75.08613,74.5904,74.3284,74.7419
2022/12/05,76.98999786,74.56105,74.545654,75.34808,74.8945,74.6182,75.0266
2022/12/06,76.58999634,76.53912,76.55858,77.30638,76.8073,76.5571,76.9669
2022/12/07,76.76000214,76.41255,76.464615,77.128075,76.7821,76.4869,76.9357
2022/12/08,75.44000244,76.59418,76.66233,77.32263,76.9267,76.6772,77.1438
2022/12/09,74.51000214,75.52385,75.536575,76.298164,75.9177,75.6326,76.1044
2022/12/12,75,74.65036,74.62124,75.44323,75.0162,74.7409,75.2021
2022/12/13,77.34999847,74.93609,74.86626,75.75393,75.2546,74.9751,75.4178
2022/12/14,76.66000366,76.9424,76.88877,77.71823,77.1862,76.9104,77.3558
2022/12/15,76.70999908,76.538956,76.5568,77.22093,76.8747,76.5651,77.0563
2022/12/16,76.05000305,76.60111,76.64213,77.30758,76.8912,76.6452,77.1357
2022/12/19,76.15000153,76.069244,76.0587,76.83298,76.4169,76.1406,76.611
2022/12/20,75.69999695,76.10919,76.07786,76.87347,76.4331,76.1627,76.6206
2022/12/21,75.97000122,75.72308,75.67753,76.48415,76.0667,75.775,76.2327
2022/12/22,75.62000275,75.90817,75.86741,76.66476,76.2176,75.9403,76.3928
2022/12/23,75.69999695,75.62371,75.58501,76.375046,75.9578,75.6669,76.116
2022/12/27,75.90000153,75.66204,75.63297,76.412506,75.9797,75.7042,76.1432
2022/12/28,75.63999939,75.829735,75.80071,76.58687,76.1549,75.8749,76.3034
2022/12/29,76.04000092,75.62563,75.60773,76.37193,75.9704,75.6863,76.1138
2022/12/30,76.5,75.94429,75.930786,76.700424,76.2708,75.9986,76.4194
2023/01/03,76.59999847,76.36314,76.35313,77.116455,76.6972,76.4151,76.8383
2023/01/04,77.37000275,76.492294,76.49937,77.22689,76.8352,76.551,76.9896
2023/01/05,76.59999847,77.17651,77.188644,77.91638,77.4936,77.221,77.669
2023/01/06,77.15000153,76.58534,76.59728,77.31502,76.954,76.6562,77.1269
2023/01/09,77.5,77.02838,77.02863,77.77435,77.3358,77.0706,77.5417
2023/01/10,77.04000092,77.36222,77.34278,78.111465,77.6849,77.3919,77.872
2023/01/11,77.69000244,77.00231,76.99723,77.71984,77.3324,77.0389,77.5409
2023/01/12,76.88999939,77.55273,77.5348,78.28932,77.8335,77.5634,78.062
2023/01/13,76.88999939,76.90755,76.88142,77.636116,77.2446,76.9412,77.4479
2023/01/17,75.90000153,76.874176,76.8415,77.60589,77.1663,76.8937,77.3909
2023/01/18,74.62000275,76.024155,75.96766,76.772835,76.3624,76.0628,76.5474
2023/01/19,74.48000336,74.86824,74.79949,75.62355,75.2107,74.9208,75.3796
2023/01/20,73.51999664,74.59635,74.50452,75.390305,74.9178,74.636,75.0503
2023/01/23,73.81999969,73.73281,73.64274,74.51998,74.0982,73.797,74.1807
2023/01/24,75,73.83638,73.77224,74.62821,74.1677,73.8946,74.2449
2023/01/25,75,74.80403,74.7637,75.59726,75.1295,74.8552,75.1838
2023/01/26,74.79000092,74.91572,74.926865,75.65932,75.2915,75.0049,75.3464
2023/01/27,75.5,74.764694,74.80708,75.51729,75.1553,74.8847,75.2346
2023/01/30,76.62999725,75.34441,75.377945,76.13853,75.7262,75.4574,75.8043
2023/01/31,76.12999725,76.361595,76.39769,77.14092,76.7355,76.4511,76.8211
2023/02/01,76,76.044975,76.10392,76.78396,76.455,76.1516,76.5753
2023/02/02,76.5,75.9309,75.98152,76.69318,76.3031,76.0247,76.4726
2023/02/03,76.63999939,76.35074,76.36353,77.14021,76.699,76.4119,76.8693
2023/02/06,73.75,76.50834,76.51676,77.26796,76.851,76.5508,77.0347
2023/02/07,74.65000153,74.131714,74.13105,74.878395,74.542,74.2261,74.7309
2023/02/08,73,74.602745,74.55783,75.42913,74.884,74.6326,75.0845
2023/02/09,73.55000305,73.264595,73.17807,74.084984,73.6556,73.3316,73.7596
2023/02/10,75.47000122,73.509575,73.45848,74.31091,73.8093,73.5452,73.9447
2023/02/13,75.87999725,75.12184,75.07679,75.93797,75.3988,75.1291,75.5012
2023/02/14,76.77999878,75.66214,75.685585,76.39087,75.9981,75.71,76.103
2023/02/15,76.33000183,76.513824,76.587036,77.24221,76.8408,76.5835,76.9916
2023/02/16,77.40000153,76.24313,76.30476,76.99778,76.6388,76.3566,76.7801
2023/02/17,77.11000061,77.16002,77.2046,77.93452,77.5027,77.2417,77.6743
2023/02/21,77.44999695,76.994026,77.016884,77.75571,77.3806,77.075,77.5452
2023/02/22,77.27999878,77.29714,77.31824,78.0441,77.6233,77.3434,77.844
2023/02/23,77.16000366,77.18731,77.18242,77.940865,77.5174,77.2195,77.7413
2023/02/24,76.66999817,77.09215,77.07633,77.83323,77.3956,77.1068,77.6404
2023/02/27,77.06999969,76.67576,76.639915,77.41962,76.9804,76.6873,77.2204
2023/02/28,76.73999786,76.98844,76.93791,77.73619,77.2561,76.9771,77.4953
2023/03/01,76.16000366,76.72584,76.6748,77.459335,77.024,76.7275,77.2389
2023/03/02,76.47000122,76.219635,76.17391,76.94789,76.5202,76.2375,76.734
2023/03/03,78.43000031,76.436165,76.37609,77.190414,76.7215,76.4479,76.9139
2023/03/06,79.66999817,78.13354,78.082634,78.87765,78.3804,78.1102,78.5594
2023/03/07,79.61000061,79.335655,79.34581,80.014145,79.6189,79.3293,79.8045
2023/03/08,79.30000305,79.387535,79.44944,80.042625,79.7035,79.4287,79.9435
2023/03/09,79.83000183,79.18744,79.21788,79.88613,79.5042,79.2453,79.7704
2023/03/10,78.43000031,79.6843,79.6605,80.408516,79.9739,79.7081,80.2373
2023/03/13,77.94000244,78.48206,78.443634,79.182175,78.8264,78.5142,79.0776
2023/03/14,78.33000183,78.02915,77.95519,78.73763,78.2968,78.0233,78.5807
2023/03/15,78.94000244,78.3183,78.20583,79.04937,78.5689,78.2751,78.8138
2023/03/16,78.86000061,78.84121,78.75508,79.52723,79.0805,78.7835,79.3201
2023/03/17,80.20999908,78.79925,78.75077,79.4593,79.058,78.7673,79.3046
2023/03/20,79.16000366,80.01556,79.97595,80.689476,80.23,79.9744,80.4912
2023/03/21,79.51000214,79.13873,79.11787,79.79867,79.4669,79.1615,79.6907
2023/03/22,79.5,79.46458,79.42792,80.13928,79.718,79.4717,79.9854
2023/03/23,79.56999969,79.46006,79.391815,80.16268,79.7609,79.4668,79.9775
2023/03/24,84.83999634,79.52497,79.4699,80.1961,79.8057,79.5201,80.0424
2023/03/27,84.12000275,84.368195,84.309944,85.046,84.4477,84.2344,84.7384
2023/03/28,84.5,83.56922,83.68445,84.13069,83.9415,83.5766,84.1914
2023/03/29,84.38999939,84.163605,84.26776,84.7274,84.3316,84.1812,84.8246
2023/03/30,84.75,84.14139,84.11306,84.82814,84.393,84.1432,84.7987
2023/03/31,84.94999695,84.54671,84.486496,85.16767,84.7332,84.488,85.1811
2023/04/03,85.41000366,84.755356,84.672165,85.368004,84.918,84.6514,85.3812
2023/04/04,85.12999725,85.22836,85.13679,85.81756,85.3437,85.0918,85.8365
2023/04/05,85.19999695,84.98179,84.88719,85.56028,85.1158,84.8494,85.6017
2023/04/06,85.5,85.12719,85.002754,85.69804,85.2243,84.9853,85.7185
2023/04/10,85.23999786,85.427216,85.28431,86.00213,85.537,85.2816,85.9941
2023/04/11,85.26000214,85.18208,85.05094,85.73757,85.3192,85.0541,85.7561
2023/04/12,85.27999878,85.25372,85.10605,85.808525,85.3735,85.1282,85.8052
2023/04/13,85.37000275,85.275475,85.121445,85.83553,85.4211,85.1575,85.8147
2023/04/14,85.27999878,85.36471,85.21768,85.911255,85.5132,85.2526,85.8956
2023/04/17,85.08000183,85.27866,85.138115,85.82415,85.4434,85.1781,85.8111
2023/04/18,85.59999847,85.10478,84.964165,85.64884,85.2768,85.013,85.6357
2023/04/19,85.41000366,85.60738,85.46002,86.153694,85.7592,85.5046,86.1131
2023/04/20,85.66000366,85.375824,85.25708,85.914085,85.5752,85.2921,85.9091
2023/04/21,85.69999695,85.64906,85.529816,86.17986,85.8079,85.5609,86.1727
2023/04/24,85.25,85.664986,85.54816,86.20969,85.8539,85.583,86.1982
2023/04/25,85.91000366,85.250175,85.14047,85.78372,85.4459,85.1772,85.8003
2023/04/26,79.09999847,85.91685,85.78243,86.46183,86.0615,85.8168,86.4294
2023/04/27,77.16999817,79.722435,79.61573,80.273735,80.1538,79.7618,80.4107
2023/04/28,77.66000366,78.11459,77.807785,78.722664,78.2811,78.0612,78.5502
2023/05/01,77.59999847,78.15959,77.775566,78.91176,78.4402,78.0641,78.4694
2023/05/02,77.04000092,77.91243,77.67195,78.52193,78.2028,77.8352,78.2205
2023/05/03,75.75,77.342545,77.21195,77.94232,77.6458,77.3325,77.681
2023/05/04,74.90000153,76.16246,76.07075,76.82165,76.5481,76.2463,76.5298
2023/05/05,74.83000183,75.28729,75.204216,76.00851,75.7201,75.4249,75.6441
2023/05/08,75.68000031,75.05719,74.98612,75.82351,75.514,75.2091,75.3934
2023/05/09,75.26999664,75.67337,75.64404,76.44109,76.1172,75.8092,75.9991
2023/05/10,76.59999847,75.351364,75.37688,76.09005,75.8352,75.5113,75.7428
2023/05/11,76.26999664,76.42378,76.490585,77.18648,76.8406,76.5512,76.8128
2023/05/12,76.59999847,76.23036,76.30902,76.986015,76.7074,76.3794,76.6948
